Flight ID,Aircraft Type,Call Sign,Origin Airport Code,Destination Airport Code,Latitude,Longitude,Altitude,Speed,Heading,Time Stamp,CO2 Emissions,Fuel Consumption,Noise Levels,Weather Conditions,Flight Duration,Delay,Airline Name,Passenger Count,Cargo Weight,Country or Region,Flight Path,Airport Name,Aircraft Age,Fuel Efficiency,Sector Type,Airspace
FL005240,Boeing 777,CS7645,PHX,SEA,73.729541,6.361153,27862,419,314,2023-03-04T16:59:53.728272,2.15,4020.27,89.17,Cloudy,6.51,90,Southwest Airlines,272,814.07,Germany,WP716-WP441-WP969,Airport 66,22,0.29,International,Asia
FL005241,Boeing 737,CS6868,ORD,MIA,51.327562,-36.553786,7414,407,340,2023-08-21T01:45:11.207058,3.22,3883.88,56.69,Snowy,5.05,75,American Airlines,51,921.43,USA,WP811-WP323-WP941,Airport 80,29,0.19,Domestic,Asia
FL005242,Embraer 190,CS6729,ORD,SEA,-64.011707,139.123513,16371,414,153,2023-10-25T23:02:34.012570,1.02,1205.48,54.3,Snowy,11.93,25,American Airlines,295,1196.44,UK,WP359-WP978-WP449,Airport 16,26,1.54,Domestic,Europe
FL005243,Embraer 190,CS1787,PHX,JFK,-84.91299,-91.682031,3787,235,74,2023-07-25T04:35:53.775183,3.23,2065.37,81.34,Clear,7.57,47,Delta Air Lines,82,948.7,UK,WP557-WP347-WP172,Airport 74,21,0.22,International,Africa
FL005244,Boeing 777,CS1270,ORD,DEN,4.33107,63.278237,33381,478,153,2022-06-15T00:07:20.611581,2.8,2307.1,75.82,Stormy,8.02,12,United Airlines,276,75.65,Canada,WP283-WP928-WP786,Airport 53,5,0.25,Domestic,Europe
FL005245,Airbus A320,CS6217,SFO,JFK,54.284988,1.095213,5694,425,329,2022-06-06T18:03:01.413348,4.33,1241.18,71.44,Stormy,11.51,118,Delta Air Lines,61,1969.16,Germany,WP688-WP907-WP935,Airport 83,29,0.1,International,Africa
FL005246,Boeing 777,CS2611,SEA,DFW,61.030814,117.18645,4809,389,247,2023-02-23T04:27:14.000349,3.16,3782.23,60.89,Rainy,11.9,16,Delta Air Lines,292,326.24,Canada,WP309-WP863-WP875,Airport 70,16,1.19,International,South America
FL005247,Embraer 190,CS5698,SEA,PHX,-47.301616,126.26271,34669,404,51,2023-07-30T11:27:16.991459,4.38,1405.5,66.71,Cloudy,6.29,10,Delta Air Lines,162,1239.34,Germany,WP684-WP384-WP726,Airport 68,12,1.72,Domestic,Asia
FL005248,Airbus A320,CS5743,JFK,SFO,-81.045866,-132.991398,35769,539,81,2022-06-01T10:17:26.736739,3.2,1726.8,73.21,Clear,10.94,100,United Airlines,231,1921.3,Canada,WP511-WP789-WP394,Airport 59,8,0.62,International,Africa
FL005249,Boeing 777,CS9985,ORD,MIA,37.00355,-84.243019,24451,313,29,2023-10-24T01:12:53.656019,4.21,4156.36,85.94,Stormy,5.98,2,Delta Air Lines,93,834.41,UK,WP774-WP200-WP146,Airport 27,15,1.54,Domestic,Asia
FL005250,Embraer 190,CS5852,PHX,DEN,-7.516961,-77.874726,26678,271,135,2023-03-25T01:41:20.398885,3.44,2971.78,79.15,Snowy,7.66,39,Southwest Airlines,152,1017.3,USA,WP602-WP200-WP181,Airport 86,5,0.22,Domestic,Africa
FL005251,Boeing 777,CS1843,ATL,PHX,54.005935,161.929296,29362,470,60,2022-05-29T02:13:32.958690,1.32,4511.78,78.79,Cloudy,7.48,120,United Airlines,150,220.16,UK,WP234-WP902-WP250,Airport 99,29,1.47,Domestic,North America
FL005252,Boeing 737,CS7252,LAX,LAX,-41.611117,113.627134,16834,235,290,2022-08-14T13:36:56.366365,1.11,573.84,89.16,Rainy,7.83,102,Delta Air Lines,222,125.62,Canada,WP864-WP943-WP170,Airport 70,19,0.87,International,North America
FL005253,Airbus A320,CS2035,ATL,PHX,25.825269,162.165614,10346,528,213,2022-02-13T22:06:49.166908,4.79,2177.45,65.2,Stormy,11.46,26,Delta Air Lines,82,881.98,Germany,WP400-WP454-WP616,Airport 92,24,1.56,Domestic,Europe
FL005254,Airbus A320,CS6707,LAX,JFK,26.341112,-104.802394,14510,470,285,2022-01-10T15:26:48.745558,3.92,3945.52,63.38,Clear,11.72,33,United Airlines,52,1434.48,Germany,WP587-WP497-WP666,Airport 98,8,0.47,International,Asia
FL005255,Embraer 190,CS5259,ORD,ATL,-77.587448,100.60625,20818,231,46,2022-11-14T06:20:35.508248,1.52,1113,51.12,Rainy,5.04,79,Delta Air Lines,193,88.25,Mexico,WP942-WP691-WP524,Airport 19,1,0.17,Domestic,North America
FL005256,Boeing 777,CS6349,DFW,MIA,-72.227556,39.046414,31186,510,163,2022-10-11T22:13:47.113177,3.88,1191.62,68.19,Cloudy,10.54,50,Delta Air Lines,64,92.44,Germany,WP369-WP592-WP961,Airport 53,4,0.8,International,Africa
FL005257,Embraer 190,CS9876,SEA,PHX,-12.616047,151.048559,34711,595,123,2022-01-03T03:57:10.319614,4.95,1479.42,54.27,Clear,1.49,21,Delta Air Lines,284,1163.39,USA,WP860-WP141-WP168,Airport 65,4,0.8,Domestic,North America
FL005258,Embraer 190,CS3095,DEN,DFW,33.839898,23.182873,30995,458,306,2022-08-28T14:05:05.431322,2.26,3714.73,71.01,Rainy,7.28,96,Delta Air Lines,171,1781.55,Mexico,WP431-WP507-WP136,Airport 96,10,0.78,International,Asia
FL005259,Embraer 190,CS8895,DFW,SEA,-32.814003,105.758161,37384,338,148,2023-03-08T03:54:03.528989,0.6,3515.57,81.09,Rainy,4.54,118,Delta Air Lines,275,736.38,Germany,WP617-WP192-WP284,Airport 46,11,0.94,Domestic,North America
FL005260,Boeing 777,CS5703,ATL,MIA,-11.183838,45.059937,27423,352,86,2023-03-31T12:13:46.648780,2.73,2453.07,89.86,Clear,11.12,108,United Airlines,284,576.95,Canada,WP210-WP678-WP478,Airport 22,13,0.98,International,South America
FL005261,Embraer 190,CS5839,DFW,DEN,23.822307,176.216937,5738,543,145,2022-10-17T15:37:06.621091,2.48,4608.22,91.79,Rainy,6.26,41,United Airlines,122,132.06,USA,WP630-WP130-WP809,Airport 23,24,1.35,International,Asia
FL005262,Boeing 737,CS5574,ATL,PHX,-31.978269,-141.776506,27433,463,98,2022-09-23T13:52:31.962480,4.47,2065.64,88.3,Stormy,11.85,53,United Airlines,245,1146.6,Canada,WP191-WP678-WP633,Airport 53,1,1.79,International,Asia
FL005263,Boeing 777,CS7626,ATL,DFW,43.384911,-178.380868,36161,405,81,2022-05-28T15:59:17.967391,3.52,2249.07,81.22,Rainy,5.6,120,Southwest Airlines,154,1733.09,Mexico,WP230-WP132-WP744,Airport 12,18,0.64,International,Asia
FL005264,Boeing 737,CS4262,MIA,SEA,67.17846,101.341914,18691,475,156,2022-09-10T02:29:21.675933,3.91,4924.36,80.15,Clear,7.44,69,American Airlines,258,689.35,UK,WP986-WP327-WP151,Airport 80,4,1.77,Domestic,Asia
FL005265,Boeing 777,CS8458,JFK,DEN,-56.097224,-101.048333,32622,274,335,2022-08-07T19:51:42.399632,2.87,1044.34,54.58,Stormy,4.05,63,Southwest Airlines,77,1073.34,USA,WP459-WP424-WP807,Airport 5,18,0.33,International,Asia
FL005266,Airbus A320,CS4414,SEA,SEA,-48.505622,62.823294,18129,240,351,2022-03-03T00:41:28.688394,3.9,3210.24,50.92,Stormy,5.82,11,United Airlines,153,1662.89,Mexico,WP761-WP401-WP821,Airport 1,25,1.57,International,Europe
FL005267,Boeing 737,CS3252,ATL,LAX,-80.516614,136.099278,27121,572,252,2022-06-24T13:59:39.239805,3.07,852.34,80.45,Stormy,6.19,79,American Airlines,213,400.76,UK,WP720-WP908-WP451,Airport 64,21,0.77,International,North America
FL005268,Boeing 737,CS7823,ORD,PHX,-62.966367,19.745131,10156,289,105,2023-08-16T22:16:12.504463,1.63,582.9,95.85,Cloudy,8.68,107,American Airlines,218,1271.97,Canada,WP934-WP124-WP101,Airport 95,12,1.28,International,North America
FL005269,Boeing 777,CS9285,PHX,MIA,-67.375219,38.89312,30382,580,272,2022-01-04T21:09:26.104614,2.37,3773.92,52.94,Rainy,3.81,28,Alaska Airlines,223,1551.64,Canada,WP333-WP634-WP593,Airport 32,18,0.65,International,Africa
FL005270,Boeing 777,CS8802,DEN,ATL,53.732422,-21.738841,22027,574,157,2022-06-30T23:22:07.524133,2.02,4589.78,77.03,Clear,10.04,93,American Airlines,292,1138.46,Germany,WP673-WP336-WP657,Airport 31,23,0.89,International,Asia
FL005271,Embraer 190,CS5599,ORD,PHX,-74.986551,-169.612197,21479,309,134,2023-11-14T19:55:16.590414,4.47,2033.17,99.58,Cloudy,4.22,75,United Airlines,265,446.18,Canada,WP648-WP863-WP665,Airport 79,3,0.36,International,North America
FL005272,Boeing 777,CS4428,JFK,DFW,55.303087,-53.890077,28502,220,30,2023-10-29T15:35:21.364365,0.94,2644.62,85.67,Stormy,1.42,53,Alaska Airlines,128,182.96,Mexico,WP265-WP930-WP621,Airport 26,16,1.89,Domestic,Europe
FL005273,Airbus A320,CS7593,DEN,JFK,37.69359,92.86773,1976,579,58,2022-03-16T13:03:46.041523,4.06,1377.31,67.32,Stormy,6.8,118,Southwest Airlines,299,686.23,Canada,WP906-WP994-WP266,Airport 39,7,1.64,International,Asia
FL005274,Boeing 777,CS1370,SFO,JFK,-88.413074,-155.642821,15928,327,200,2023-03-29T22:06:00.333346,4.31,2011.19,84.4,Cloudy,6.3,89,Delta Air Lines,280,555.03,Germany,WP553-WP822-WP965,Airport 52,30,1.25,Domestic,Africa
FL005275,Embraer 190,CS4031,PHX,JFK,7.031512,61.536287,7387,343,97,2023-10-12T08:47:03.945182,1.27,1824.39,52.68,Clear,6.38,115,Southwest Airlines,268,1448.04,Canada,WP359-WP506-WP457,Airport 85,15,0.3,International,Africa
FL005276,Airbus A320,CS7892,MIA,SEA,-0.027767,-153.683305,4398,363,25,2022-02-27T22:46:28.440019,1.38,4038.79,87.56,Stormy,2.71,73,Alaska Airlines,176,1595.09,Germany,WP130-WP216-WP922,Airport 17,13,1.06,International,North America
FL005277,Airbus A320,CS7615,JFK,ATL,51.125416,10.314356,18600,527,231,2022-03-30T04:47:39.965434,2.86,3468.65,99.08,Rainy,6.47,38,United Airlines,112,222.8,Germany,WP235-WP926-WP772,Airport 12,16,1.24,Domestic,Africa
FL005278,Embraer 190,CS7720,DEN,ATL,-76.800276,2.767178,29733,457,317,2023-02-10T02:01:09.413875,1.72,3326.23,50.14,Cloudy,5.69,14,American Airlines,242,931.73,UK,WP963-WP236-WP688,Airport 92,2,0.11,International,Europe
FL005279,Boeing 737,CS5585,PHX,ATL,-43.117197,-0.859933,17413,309,209,2022-07-07T17:46:40.511795,3.16,677.03,69.7,Snowy,3.37,33,United Airlines,270,555.68,UK,WP347-WP587-WP334,Airport 80,15,0.43,Domestic,Europe
FL005280,Boeing 777,CS8704,SEA,ATL,7.410299,-15.837966,3913,312,212,2022-08-19T01:25:00.305206,3.75,3701.35,60.93,Rainy,9.88,61,United Airlines,196,1801.19,Canada,WP270-WP716-WP649,Airport 93,2,0.23,International,Europe
FL005281,Boeing 737,CS2947,LAX,MIA,10.545769,-1.161167,33754,313,205,2023-07-01T21:59:56.169846,1.51,4522.8,57.78,Cloudy,2.89,41,Delta Air Lines,61,913.81,UK,WP102-WP663-WP821,Airport 80,6,1.97,International,South America
FL005282,Airbus A320,CS3560,PHX,ORD,-42.547411,113.245405,39944,225,157,2022-09-25T05:33:59.954988,4.32,4450.37,63.7,Rainy,8.56,63,Southwest Airlines,259,1926.55,USA,WP877-WP838-WP185,Airport 25,11,0.14,International,North America
FL005283,Embraer 190,CS9441,JFK,DFW,82.168738,-160.542003,17702,326,283,2022-06-15T13:06:53.496636,2.77,1032.97,72.28,Clear,2.1,38,Delta Air Lines,102,514.51,Canada,WP623-WP333-WP461,Airport 46,10,0.89,Domestic,Asia
FL005284,Boeing 777,CS4435,JFK,SFO,-65.411503,-47.86023,26854,492,244,2022-08-06T05:49:17.247078,1.61,812.56,90.67,Clear,5.15,75,Southwest Airlines,259,1596.84,Mexico,WP784-WP997-WP303,Airport 26,25,0.48,Domestic,Asia
FL005285,Boeing 777,CS7503,MIA,JFK,-11.689711,-56.379926,31241,331,289,2023-04-03T10:21:59.116194,3.88,1247.21,98.09,Snowy,9.19,97,American Airlines,55,1830.75,Mexico,WP419-WP436-WP457,Airport 8,2,1.7,International,North America
FL005286,Boeing 737,CS8962,MIA,DFW,0.042343,165.709195,10510,369,95,2022-07-06T00:09:35.869883,5,4801.27,78,Rainy,2.96,30,Alaska Airlines,109,57.23,UK,WP783-WP748-WP224,Airport 79,20,1.16,Domestic,South America
FL005287,Embraer 190,CS4155,MIA,ORD,-43.627496,5.565572,28966,418,73,2023-12-10T19:41:02.819921,1.4,1125.96,54.13,Rainy,11.37,17,American Airlines,110,1073.22,Germany,WP329-WP531-WP192,Airport 9,25,1.87,Domestic,South America
FL005288,Embraer 190,CS3086,JFK,JFK,-30.423742,-131.271116,20066,595,62,2022-01-25T15:38:13.232981,2.92,3371.48,79.16,Rainy,4.35,48,United Airlines,165,984.48,Mexico,WP165-WP768-WP280,Airport 94,26,0.42,Domestic,North America
FL005289,Boeing 737,CS6979,DEN,LAX,-78.364634,-16.659552,24798,299,69,2023-01-28T04:02:29.127082,3.89,4196.69,94.49,Snowy,4.69,117,Delta Air Lines,198,1054.34,USA,WP140-WP991-WP809,Airport 26,6,0.71,International,South America
FL005290,Boeing 777,CS1310,SEA,DFW,-48.970953,129.847696,14612,217,180,2022-04-06T14:56:58.156279,3.5,4368.39,96.58,Rainy,1.43,115,Delta Air Lines,298,601.57,Germany,WP784-WP121-WP342,Airport 49,23,0.38,Domestic,North America
FL005291,Boeing 777,CS9027,ATL,JFK,-59.106062,119.169134,21539,250,130,2022-03-29T19:36:57.776309,0.86,1189.5,86.4,Rainy,6.77,90,Southwest Airlines,292,1356.24,Canada,WP778-WP193-WP557,Airport 33,26,0.67,International,Europe
FL005292,Boeing 777,CS8968,ORD,DFW,-54.253151,10.764448,11837,411,245,2023-11-13T10:28:35.377472,3.15,2151.74,53.17,Stormy,10.23,10,United Airlines,248,383.16,Mexico,WP111-WP881-WP282,Airport 5,5,0.55,Domestic,Europe
FL005293,Boeing 737,CS2053,ORD,JFK,8.901952,-143.749643,30235,588,256,2022-01-28T11:45:34.836951,2.55,3253.23,74.2,Clear,10.48,57,Southwest Airlines,63,1715.75,Canada,WP460-WP777-WP827,Airport 13,11,0.95,Domestic,Europe
FL005294,Embraer 190,CS6401,DFW,LAX,-13.154021,-22.052849,34135,267,215,2022-11-12T22:34:09.295764,3.27,3910.59,57.43,Clear,7.5,13,American Airlines,96,1803.79,Mexico,WP593-WP702-WP426,Airport 99,1,0.39,Domestic,North America
FL005295,Embraer 190,CS6836,LAX,DEN,16.860551,-59.473251,14213,319,347,2022-11-14T13:44:21.853250,0.93,928.18,95.92,Rainy,9.09,35,United Airlines,294,943.36,Canada,WP304-WP701-WP319,Airport 4,15,1.16,Domestic,Africa
FL005296,Airbus A320,CS3538,JFK,MIA,55.568623,-118.610561,33501,386,181,2023-03-10T03:40:50.662073,3.79,532.25,54.46,Stormy,10.34,78,United Airlines,213,190.53,Mexico,WP277-WP293-WP408,Airport 84,28,1.16,International,Asia
FL005297,Boeing 777,CS9311,JFK,LAX,76.189135,24.186831,4974,491,263,2022-12-02T16:25:16.686677,3.82,1018.49,64.46,Clear,5.87,63,Alaska Airlines,128,208.42,Canada,WP559-WP148-WP283,Airport 4,7,0.44,International,Europe
FL005298,Embraer 190,CS9902,LAX,ORD,42.35904,-1.117639,19103,376,122,2023-04-05T10:48:45.426962,1.37,1433.33,84.75,Rainy,2.55,112,American Airlines,167,1518.53,USA,WP540-WP261-WP981,Airport 37,11,0.65,Domestic,Europe
FL005299,Embraer 190,CS1663,SFO,ATL,76.043372,-11.666625,33986,277,154,2022-01-17T16:54:02.370780,4.9,3334.47,79.24,Cloudy,4.36,18,American Airlines,256,1072.72,Canada,WP864-WP402-WP928,Airport 6,9,0.26,International,Asia
FL005300,Airbus A320,CS2672,DEN,SEA,-47.510033,83.026261,34985,541,207,2022-02-15T01:50:24.605680,3.24,1534.5,70.11,Snowy,8.78,59,Southwest Airlines,232,348.67,Mexico,WP700-WP279-WP818,Airport 62,23,0.6,International,Africa
FL005301,Boeing 737,CS3037,ORD,ATL,-87.472132,90.345254,17288,412,17,2022-05-22T03:54:35.083110,0.71,4895.75,79.9,Clear,2.04,17,Delta Air Lines,264,508.41,UK,WP599-WP407-WP500,Airport 17,30,1.58,Domestic,South America
FL005302,Boeing 737,CS7223,SFO,JFK,-72.16544,138.750853,24272,442,184,2023-10-05T03:14:49.840004,1,1475.21,61.12,Clear,9.08,83,United Airlines,89,779.87,UK,WP373-WP941-WP656,Airport 89,10,0.59,Domestic,North America
FL005303,Embraer 190,CS3382,SEA,ATL,80.698022,-76.089801,29836,428,192,2023-08-09T13:48:24.737764,0.97,1961.23,55.68,Cloudy,11.74,86,United Airlines,299,755.39,Mexico,WP874-WP592-WP683,Airport 97,12,1.07,Domestic,Asia
FL005304,Airbus A320,CS7816,ORD,MIA,-7.635116,-109.681264,20315,544,70,2022-05-12T16:56:05.557052,3.09,4833.59,87.68,Stormy,4.65,70,United Airlines,242,177.72,Germany,WP603-WP487-WP216,Airport 28,19,0.32,Domestic,Europe
FL005305,Airbus A320,CS8201,DFW,JFK,41.751728,127.72098,14041,263,319,2023-09-04T07:54:30.450713,3.13,1273.07,86.2,Rainy,3.5,36,United Airlines,80,1254.15,USA,WP845-WP125-WP700,Airport 80,18,1.01,Domestic,Africa
FL005306,Airbus A320,CS8808,ORD,DEN,-34.604629,-26.2982,21581,348,253,2022-09-15T02:22:49.610699,4.27,2999.31,55.82,Cloudy,6.24,90,Alaska Airlines,100,1637.46,Mexico,WP571-WP158-WP359,Airport 54,24,1.31,Domestic,Asia
FL005307,Boeing 737,CS9892,ORD,PHX,45.518112,-56.704737,33822,223,8,2023-09-19T06:40:49.794510,2.74,3971.18,79.44,Rainy,3.9,6,Alaska Airlines,113,1547.94,Canada,WP279-WP342-WP155,Airport 4,26,0.58,Domestic,South America
FL005308,Embraer 190,CS9889,JFK,ORD,-36.194595,155.332176,12330,551,125,2023-05-09T08:30:18.146006,1.24,1502.75,52.27,Stormy,10.43,119,Southwest Airlines,164,88.96,UK,WP311-WP427-WP934,Airport 3,21,1.05,International,Africa
FL005309,Boeing 777,CS1421,SEA,ATL,-69.081137,149.435359,35734,295,352,2022-05-31T09:44:47.942960,0.84,941.32,97.08,Stormy,7.93,85,United Airlines,272,502.13,Germany,WP853-WP669-WP871,Airport 84,2,0.34,International,Europe
FL005310,Boeing 777,CS8317,ORD,PHX,-64.130753,-73.002368,29127,574,92,2022-07-30T10:11:37.088329,2.43,4607.16,76.34,Snowy,2.44,69,American Airlines,113,135.75,Germany,WP178-WP131-WP534,Airport 44,5,0.75,International,Africa
FL005311,Boeing 777,CS1679,DEN,LAX,75.123785,-139.720004,31214,364,154,2022-09-28T02:18:30.086118,2.55,3001.39,79.49,Stormy,9.69,23,Delta Air Lines,261,925.47,Mexico,WP479-WP549-WP336,Airport 1,5,0.22,International,North America
FL005312,Boeing 777,CS6936,PHX,SFO,-63.981341,118.318697,10720,298,308,2023-03-18T21:57:48.890944,1.82,1529.21,89.42,Stormy,9.98,74,United Airlines,127,1630.37,Mexico,WP897-WP480-WP980,Airport 84,18,0.56,Domestic,North America
FL005313,Embraer 190,CS3708,ATL,LAX,-10.240365,-27.648669,25729,543,74,2022-02-24T05:19:11.358163,4.85,3747.09,80.13,Rainy,5.3,41,United Airlines,66,1406.84,UK,WP451-WP563-WP446,Airport 98,20,1.62,International,Africa
FL005314,Airbus A320,CS7589,LAX,ORD,-43.671848,-99.740289,38690,415,260,2022-04-16T08:52:08.367484,4.88,3969.14,85.41,Stormy,11.57,79,United Airlines,170,560.37,UK,WP425-WP627-WP938,Airport 71,14,0.3,International,Africa
FL005315,Boeing 777,CS5005,PHX,JFK,69.586229,-119.242919,36312,587,358,2023-02-11T07:17:16.570892,1.86,2204.82,51.13,Cloudy,8.33,60,Southwest Airlines,228,1707.76,Mexico,WP143-WP354-WP392,Airport 79,29,0.65,Domestic,Asia
FL005316,Embraer 190,CS8004,PHX,DEN,88.815439,119.864923,34105,220,137,2022-08-27T13:51:24.066460,4.69,3976.95,53.78,Rainy,10.23,64,Alaska Airlines,195,962.75,UK,WP538-WP786-WP400,Airport 94,11,0.36,International,Europe
FL005317,Boeing 737,CS4108,ATL,LAX,-29.925736,-115.526132,23026,559,360,2023-08-03T07:19:33.069591,4.04,4270.75,65.11,Rainy,2.93,34,American Airlines,248,218.9,UK,WP281-WP636-WP456,Airport 91,2,1.2,Domestic,South America
FL005318,Airbus A320,CS4045,SFO,PHX,-16.689851,-125.454106,28719,526,75,2023-11-03T06:26:42.962807,2.67,3304.56,97.51,Cloudy,10.72,88,Alaska Airlines,209,458.14,Canada,WP210-WP582-WP114,Airport 98,7,0.96,Domestic,Asia
FL005319,Embraer 190,CS8561,DFW,ORD,72.796831,117.054767,10334,460,280,2022-04-09T22:30:48.048498,3.11,759.77,73.28,Snowy,4.29,82,Alaska Airlines,181,1166.07,Canada,WP946-WP631-WP459,Airport 23,26,1.5,International,North America
FL005320,Embraer 190,CS7001,SEA,JFK,78.420782,-134.132701,35399,228,289,2022-08-19T14:05:22.469714,3.12,1551.39,61.37,Snowy,8.07,52,Southwest Airlines,289,1381.87,Mexico,WP539-WP867-WP176,Airport 2,25,0.69,International,North America
FL005321,Boeing 737,CS4131,ORD,ATL,79.568633,-144.186735,33078,459,108,2022-07-22T05:01:05.628248,4.91,4179.92,91.06,Snowy,1.11,105,Delta Air Lines,182,29.94,Germany,WP649-WP624-WP931,Airport 100,13,0.36,Domestic,South America
FL005322,Boeing 777,CS9893,ORD,ORD,-57.487951,80.30029,25362,272,271,2023-11-30T17:00:30.493460,4.04,2355.79,81.08,Cloudy,10.51,81,Alaska Airlines,232,537.49,Germany,WP548-WP264-WP682,Airport 31,18,1.11,Domestic,North America
FL005323,Airbus A320,CS4189,JFK,DEN,68.803421,111.003938,12709,320,323,2023-02-11T16:10:25.035172,4.15,2580.72,81.15,Stormy,7.89,33,United Airlines,108,670.26,USA,WP766-WP100-WP797,Airport 71,26,0.66,Domestic,North America
FL005324,Boeing 737,CS9948,LAX,SFO,61.140096,-154.386796,35639,542,111,2022-11-15T21:23:03.100349,1.87,559.95,62.34,Stormy,4.03,18,Alaska Airlines,232,1887.13,Canada,WP814-WP634-WP859,Airport 82,22,1.92,International,Asia
FL005325,Boeing 737,CS8270,ORD,ORD,-62.87381,92.404015,11594,409,147,2022-07-28T17:48:43.058817,1.93,1033.75,95.59,Rainy,4.05,26,Southwest Airlines,223,276.81,UK,WP390-WP117-WP464,Airport 12,18,1.44,International,Europe
FL005326,Boeing 737,CS6391,MIA,MIA,42.607651,32.228804,16019,458,227,2022-09-14T01:18:00.695544,4.86,915.59,95.91,Cloudy,7.97,45,Southwest Airlines,274,1750,Canada,WP829-WP314-WP145,Airport 79,11,0.91,International,North America
FL005327,Embraer 190,CS8511,LAX,ATL,-57.538179,-135.418476,14213,503,179,2022-10-12T03:18:30.402601,2.91,713.1,94.38,Snowy,2.4,28,Southwest Airlines,283,1783.74,Germany,WP214-WP872-WP340,Airport 64,16,1.81,Domestic,Africa
FL005328,Boeing 777,CS2642,ORD,MIA,72.116524,-105.365514,10422,214,120,2022-12-10T06:22:01.472872,3.38,1465.63,76.12,Cloudy,10.3,3,United Airlines,290,950.04,UK,WP843-WP416-WP393,Airport 63,8,0.21,International,North America
FL005329,Boeing 777,CS3655,PHX,DFW,-22.768032,-54.57541,28571,479,135,2022-12-08T11:22:24.637121,1.02,4873.49,77.76,Stormy,9.11,96,United Airlines,73,605.34,Canada,WP101-WP996-WP308,Airport 45,5,0.47,International,Europe
FL005330,Embraer 190,CS7965,ATL,SEA,8.492487,-59.542358,8206,590,60,2023-07-23T11:10:04.256688,4.13,4617,62.82,Rainy,4.52,40,Alaska Airlines,114,1312.55,USA,WP301-WP376-WP938,Airport 49,4,1.66,International,North America
FL005331,Embraer 190,CS9966,ATL,PHX,-82.665379,80.963645,31836,510,71,2022-04-10T04:41:21.353407,1.46,1901.22,90.12,Clear,10.04,42,Southwest Airlines,190,909.15,Germany,WP870-WP140-WP291,Airport 5,13,0.9,Domestic,Europe
FL005332,Embraer 190,CS1734,SFO,MIA,-10.503889,-51.357463,31002,350,187,2023-01-15T02:42:17.742133,4.37,4897.79,53.52,Clear,8.92,120,Southwest Airlines,113,349.63,Germany,WP842-WP828-WP450,Airport 89,9,0.15,Domestic,Africa
FL005333,Boeing 737,CS9098,LAX,DFW,-76.822389,-121.815591,28855,307,338,2023-01-01T05:09:04.980594,4.64,4176.65,90.86,Clear,3.46,94,Southwest Airlines,104,814.09,Germany,WP946-WP226-WP741,Airport 61,10,1.47,International,Asia
FL005334,Airbus A320,CS1775,SEA,SFO,70.753133,-116.242677,38895,321,9,2023-06-12T13:17:28.292352,0.62,3898.17,65.48,Clear,3.01,114,Southwest Airlines,130,717.46,USA,WP256-WP825-WP385,Airport 4,1,0.26,Domestic,Asia
FL005335,Airbus A320,CS9207,JFK,DFW,-33.039045,-20.417752,31149,581,273,2023-08-31T00:53:33.653965,4.09,2184.57,57.29,Cloudy,1.72,85,United Airlines,94,99.69,Germany,WP860-WP452-WP579,Airport 38,21,0.89,Domestic,Asia
FL005336,Airbus A320,CS8423,PHX,JFK,-88.03402,-123.121184,2526,334,222,2023-09-02T22:50:17.774051,3.5,3082.47,77.79,Clear,2.97,116,Alaska Airlines,77,1818.5,UK,WP992-WP655-WP476,Airport 9,12,0.95,International,Asia
FL005337,Embraer 190,CS3885,MIA,SEA,-2.577924,153.603819,34519,566,53,2022-09-14T12:46:04.756852,1.7,3084.65,83.1,Cloudy,4.59,60,American Airlines,192,946.88,UK,WP912-WP878-WP667,Airport 45,28,0.24,International,South America
FL005338,Boeing 737,CS1380,SFO,DEN,60.872114,-55.652201,16347,508,64,2022-04-02T06:35:18.584179,3.77,1268.53,65.01,Snowy,10.24,41,Southwest Airlines,74,1172.88,Germany,WP699-WP886-WP695,Airport 73,19,0.54,International,Asia
